Source,Steel type,Initial hardness (HRC) - post quenching,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering
"Grange and Baughman, 1956",AISI-SAE 6145,?,57600,426.7,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,42.9
"Grange and Baughman, 1956",AISI-SAE 6145,?,57600,537.8,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,35.6
"Grange and Baughman, 1956",AISI-SAE 6145,?,57600,648.9,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,21.2
"Grange and Baughman, 1956",AISI-SAE 6145,?,115200,204.4,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,52.9
"Grange and Baughman, 1956",AISI-SAE 6145,?,115200,315.6,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,49.3
"Grange and Baughman, 1956",AISI-SAE 6145,?,115200,426.7,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,42.5
"Grange and Baughman, 1956",AISI-SAE 6145,?,115200,537.8,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,35.1
"Grange and Baughman, 1956",AISI-SAE 6145,?,115200,648.9,0.43,0.74,0.019,0.024,0.23,0.06,0.92,0,0.16,0,0,19.6
"Penha, 2010",AISI-SAE 6150,63.1,10,100,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.8
"Penha, 2010",AISI-SAE 6150,63.1,10,150,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.3
"Penha, 2010",AISI-SAE 6150,63.1,10,200,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,62.1
"Penha, 2010",AISI-SAE 6150,63.1,10,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.1
"Penha, 2010",AISI-SAE 6150,63.1,10,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,60.4
"Penha, 2010",AISI-SAE 6150,63.1,10,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,58.8
"Penha, 2010",AISI-SAE 6150,63.1,10,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,56.5
"Penha, 2010",AISI-SAE 6150,63.1,10,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,49.4
"Penha, 2010",AISI-SAE 6150,63.1,10,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,43.1
"Penha, 2010",AISI-SAE 6150,63.1,90,100,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.0
"Penha, 2010",AISI-SAE 6150,63.1,90,150,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.2
"Penha, 2010",AISI-SAE 6150,63.1,90,200,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,60.8
"Penha, 2010",AISI-SAE 6150,63.1,90,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,60.5
"Penha, 2010",AISI-SAE 6150,63.1,90,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,59.0
"Penha, 2010",AISI-SAE 6150,63.1,90,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,56.5
"Penha, 2010",AISI-SAE 6150,63.1,90,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,48.4
"Penha, 2010",AISI-SAE 6150,63.1,90,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,44.3
"Penha, 2010",AISI-SAE 6150,63.1,90,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,37.6
"Penha, 2010",AISI-SAE 6150,63.1,900,100,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,63.5
"Penha, 2010",AISI-SAE 6150,63.1,900,150,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,64.0
"Penha, 2010",AISI-SAE 6150,63.1,900,200,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,60.0
"Penha, 2010",AISI-SAE 6150,63.1,900,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,57.3
"Penha, 2010",AISI-SAE 6150,63.1,900,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,53.2
"Penha, 2010",AISI-SAE 6150,63.1,900,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,49.6
"Penha, 2010",AISI-SAE 6150,63.1,900,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,44.2
"Penha, 2010",AISI-SAE 6150,63.1,900,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,37.7
"Penha, 2010",AISI-SAE 6150,63.1,900,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,36.0
"Penha, 2010",AISI-SAE 6150,63.1,3600,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,53.3
"Penha, 2010",AISI-SAE 6150,63.1,3600,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,50.5
"Penha, 2010",AISI-SAE 6150,63.1,3600,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,47.2
"Penha, 2010",AISI-SAE 6150,63.1,3600,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,40.0
"Penha, 2010",AISI-SAE 6150,63.1,3600,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,33.2
"Penha, 2010",AISI-SAE 6150,63.1,3600,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,22.3
"Penha, 2010",AISI-SAE 6150,63.1,9000,100,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,62.7
"Penha, 2010",AISI-SAE 6150,63.1,9000,150,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,57.4
"Penha, 2010",AISI-SAE 6150,63.1,9000,200,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,56.5
"Penha, 2010",AISI-SAE 6150,63.1,9000,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,51.6
"Penha, 2010",AISI-SAE 6150,63.1,9000,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,49.4
"Penha, 2010",AISI-SAE 6150,63.1,9000,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,44.1
"Penha, 2010",AISI-SAE 6150,63.1,9000,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,38.0
"Penha, 2010",AISI-SAE 6150,63.1,9000,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,31.3
"Penha, 2010",AISI-SAE 6150,63.1,9000,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,18.3
"Penha, 2010",AISI-SAE 6150,63.1,86400,100,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,60.5
"Penha, 2010",AISI-SAE 6150,63.1,86400,150,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,55.7
"Penha, 2010",AISI-SAE 6150,63.1,86400,200,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,54.5
"Penha, 2010",AISI-SAE 6150,63.1,86400,250,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,50.3
"Penha, 2010",AISI-SAE 6150,63.1,86400,300,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,49.0
"Penha, 2010",AISI-SAE 6150,63.1,86400,400,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,39.6
"Penha, 2010",AISI-SAE 6150,63.1,86400,500,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,37.0
"Penha, 2010",AISI-SAE 6150,63.1,86400,600,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,26.7
"Penha, 2010",AISI-SAE 6150,63.1,86400,700,0.51,0.81,0.021,0.014,0.28,0,0.98,0,0,0,0,9.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,204.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,61.0
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,260,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,59.3
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,315.6,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.8
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,371.1,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,57.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,426.7,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,54.8
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,482.2,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,49.8
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,537.8,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,45.2
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,593.3,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,41.3
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,648.9,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,39.2
"Grange and Baughman, 1956",AISI-SAE 9264,?,600,704.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,34.7
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,204.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,59.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,260,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,315.6,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.3
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,371.1,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,56.7
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,426.7,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,51.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,482.2,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,47.0
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,537.8,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,42.1
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,593.3,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,38.8
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,648.9,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,34.2
"Grange and Baughman, 1956",AISI-SAE 9264,?,3600,704.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,29.0
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,204.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,59.1
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,260,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.6
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,315.6,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.1
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,371.1,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,55.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,426.7,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,50.0
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,482.2,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,45.0
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,537.8,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,40.8
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,593.3,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,36.7
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,648.9,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,30.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,14400,704.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,25.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,204.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,260,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,58.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,315.6,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,57.7
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,371.1,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,53.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,426.7,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,48.3
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,482.2,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,42.9
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,537.8,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,38.5
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,593.3,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,32.2
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,648.9,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,26.3
"Grange and Baughman, 1956",AISI-SAE 9264,?,86400,704.4,0.55,0.78,0.012,0.022,1.62,0,0.77,0.01,0,0,0,20.5
"Penha, 2010",AISI-SAE E52100,63.3,10,100,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,63.1
"Penha, 2010",AISI-SAE E52100,63.3,10,150,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.9
"Penha, 2010",AISI-SAE E52100,63.3,10,200,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,63.3
"Penha, 2010",AISI-SAE E52100,63.3,10,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.8
"Penha, 2010",AISI-SAE E52100,63.3,10,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.7
"Penha, 2010",AISI-SAE E52100,63.3,10,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,59.9
"Penha, 2010",AISI-SAE E52100,63.3,10,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,57.8
"Penha, 2010",AISI-SAE E52100,63.3,10,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,54.6
"Penha, 2010",AISI-SAE E52100,63.3,10,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,37.7
"Penha, 2010",AISI-SAE E52100,63.3,90,100,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,63.3
"Penha, 2010",AISI-SAE E52100,63.3,90,150,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.7
"Penha, 2010",AISI-SAE E52100,63.3,90,200,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.4
"Penha, 2010",AISI-SAE E52100,63.3,90,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.6
"Penha, 2010",AISI-SAE E52100,63.3,90,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,61.8
"Penha, 2010",AISI-SAE E52100,63.3,90,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,59.0
"Penha, 2010",AISI-SAE E52100,63.3,90,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,53.0
"Penha, 2010",AISI-SAE E52100,63.3,90,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,51.7
"Penha, 2010",AISI-SAE E52100,63.3,90,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,35.0
"Penha, 2010",AISI-SAE E52100,63.3,900,100,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,63.1
"Penha, 2010",AISI-SAE E52100,63.3,900,150,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,63.3
"Penha, 2010",AISI-SAE E52100,63.3,900,200,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.1
"Penha, 2010",AISI-SAE E52100,63.3,900,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,58.3
"Penha, 2010",AISI-SAE E52100,63.3,900,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,57.5
"Penha, 2010",AISI-SAE E52100,63.3,900,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,52.6
"Penha, 2010",AISI-SAE E52100,63.3,900,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,52.3
"Penha, 2010",AISI-SAE E52100,63.3,900,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,47.2
"Penha, 2010",AISI-SAE E52100,63.3,900,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,33.0
"Penha, 2010",AISI-SAE E52100,63.3,3600,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,57.2
"Penha, 2010",AISI-SAE E52100,63.3,3600,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,55.2
"Penha, 2010",AISI-SAE E52100,63.3,3600,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,50.5
"Penha, 2010",AISI-SAE E52100,63.3,3600,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,45.8
"Penha, 2010",AISI-SAE E52100,63.3,3600,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,36.8
"Penha, 2010",AISI-SAE E52100,63.3,3600,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,24.5
"Penha, 2010",AISI-SAE E52100,63.3,9000,100,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,62.8
"Penha, 2010",AISI-SAE E52100,63.3,9000,150,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,59.8
"Penha, 2010",AISI-SAE E52100,63.3,9000,200,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,58.4
"Penha, 2010",AISI-SAE E52100,63.3,9000,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,56.8
"Penha, 2010",AISI-SAE E52100,63.3,9000,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,53.7
"Penha, 2010",AISI-SAE E52100,63.3,9000,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,49.9
"Penha, 2010",AISI-SAE E52100,63.3,9000,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,40.4
"Penha, 2010",AISI-SAE E52100,63.3,9000,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,32.1
"Penha, 2010",AISI-SAE E52100,63.3,9000,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,22.3
"Penha, 2010",AISI-SAE E52100,63.3,86400,100,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,59.8
"Penha, 2010",AISI-SAE E52100,63.3,86400,150,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,59.4
"Penha, 2010",AISI-SAE E52100,63.3,86400,200,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,56.4
"Penha, 2010",AISI-SAE E52100,63.3,86400,250,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,55.1
"Penha, 2010",AISI-SAE E52100,63.3,86400,300,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,52.9
"Penha, 2010",AISI-SAE E52100,63.3,86400,400,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,45.0
"Penha, 2010",AISI-SAE E52100,63.3,86400,500,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,37.7
"Penha, 2010",AISI-SAE E52100,63.3,86400,600,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,26.0
"Penha, 2010",AISI-SAE E52100,63.3,86400,700,1.02,0.4,0.017,0.014,0.23,0,1.42,0,0,0,0,7.3
"Grange and Baughman, 1956",Nitriding Steel ,?,600,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,55.0
"Grange and Baughman, 1956",Nitriding Steel ,?,600,260,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,53.4
"Grange and Baughman, 1956",Nitriding Steel ,?,600,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,52.7
"Grange and Baughman, 1956",Nitriding Steel ,?,600,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,51.0
"Grange and Baughman, 1956",Nitriding Steel ,?,600,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,49.8
"Grange and Baughman, 1956",Nitriding Steel ,?,600,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,46.2
"Grange and Baughman, 1956",Nitriding Steel ,?,600,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,43.2
"Grange and Baughman, 1956",Nitriding Steel ,?,600,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,41.0
"Grange and Baughman, 1956",Nitriding Steel ,?,600,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,35.5
"Grange and Baughman, 1956",Nitriding Steel ,?,600,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,31.6
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,54.2
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,260,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,53.0
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,52.6
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,50.7
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,47.9
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,45.0
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,42.5
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,37.7
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,33.3
"Grange and Baughman, 1956",Nitriding Steel ,?,3600,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,27.5
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,53.5
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,260,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,52.6
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,51.7
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,50.3
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,46.6
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,44.7
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,42.1
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,35.9
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,31.3
"Grange and Baughman, 1956",Nitriding Steel ,?,14400,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,23.5
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,53.2
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,260,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,52.5
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,50.8
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,49.0
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,45.6
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,43.6
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,38.8
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,33.9
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,27.7
"Grange and Baughman, 1956",Nitriding Steel ,?,79200,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0,1.26,0,17.0
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,100,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,150,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,48
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,200,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,49
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,250,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,49
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,300,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,46.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,400,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,45.5
